24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,TC
1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6.692961
1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,7.142142
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,7.142144
1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,6.931945
1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,6.931944
1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,7.398206
1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,7.398207
1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,7.019431
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.907439
1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,7.142143
1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,7.142145
1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,6.931945
1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,6.931944
1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,7.398207
1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,7.398208
1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,6.907437
1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,7.019432
1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,5.841734
1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,6.760186
1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,6.760186
1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,7.117174
1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,7.117173
1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7.138676
1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,7.13868
1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,6.760188
1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,6.760189
1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,7.117176
1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,7.117175
1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,7.13868
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7.138684
1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,5.358616
1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,6.667479
1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,6.667479
1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,6.80558
1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,6.805582
1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,6.667478
1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,6.667477
1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,6.805579
1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,6.805582
1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,5.643426
1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,7.032961
1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,7.032962
1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,7.032963
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,7.032964
1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,6.387276
1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,6.518694
1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,6.518695
1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,6.818605
1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,6.818605
1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,7.108959
1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,7.118801
1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,6.820306
1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,6.820307
1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,6.451833
1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,7.561539
1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,7.512578
1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,7.847809
1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,7.886683
1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,7.622089
1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,7.655371
1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,7.51258
1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,7.561541
1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,7.847811
1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,7.886686
1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,7.622091
1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,7.655372
1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,6.213328
1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,7.794235
1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,7.721546
1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,7.765643
1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,7.683421
1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,7.794237
1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,7.721547
1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,7.765642
1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,7.68342
1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,6.934457
1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,8.112584
1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,8.043293
1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,8.04453
1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,8.092094
1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,7.154566
1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,6.451832
1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,7.512578
1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,7.561538
1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,7.84781
1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,7.886685
1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,7.65537
1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,7.622093
1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,7.561538
1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,7.512578
1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,7.84781
1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,7.886684
1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,7.655369
1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,7.622092
1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,6.213328
1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,7.794236
1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,7.721547
1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,7.683419
1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,7.765645
1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,7.794234
1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,7.721546
1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,7.683417
1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,7.765644
1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,6.934457
1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,8.043292
1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,8.112585
1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,8.092091
1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,8.04453
1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,7.154568
1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,6.177002
1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,6.177003
1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,6.343452
1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,6.290901
1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,6.290687
1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,6.290689
1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,5.912777
1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,7.249464
1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,7.256046
1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,7.67362
1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,7.52117
1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,7.249464
1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,7.256046
1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,7.521167
1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,7.673621
1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,6.630809
1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,7.84869
1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,7.848691
1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,7.780546
1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,7.780548
1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,7.062721
1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,5.912779
1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,7.249465
1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,7.256046
1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,7.521167
1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,7.673621
1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,7.249466
1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,7.256047
1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,7.67362
1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,7.521169
1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,6.630809
1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,7.848691
1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,7.848692
1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,7.780548
1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,7.780548
1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,7.062719
1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,5.834423
1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,5.926258
1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,6.238383
1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,6.238386
1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,6.330292
1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,7.609318
1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,7.60932
1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,7.603345
1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,7.603344
1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,7.34408
1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,6.330291
1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,7.60932
1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,7.60932
1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,7.603344
1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,7.603344
1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,7.344079
1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,6.921527
1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,6.921527
1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,7.148676
1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,7.078292
1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,6.518692
1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,6.518694
1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,6.818603
1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,6.818603
1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,7.118801
1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,7.108953
1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,6.820304
1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,6.820305
1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,6.451832
1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,7.512576
1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,7.561538
1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,7.886682
1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,7.847808
1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,7.622089
1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,7.655372
1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,7.561538
1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,7.512577
1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,7.886682
1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,7.847808
1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,7.622088
1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,7.655371
1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,6.213328
1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,7.721547
1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,7.794234
1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,7.765641
1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,7.683419
1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,7.721546
1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,7.794232
1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,7.76564
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,7.683417
1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,6.934455
1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,8.044529
1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,8.092092
1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,8.112583
1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,8.043292
1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,7.154568
1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,6.451831
1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,7.561535
1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,7.512574
1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,7.88668
1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,7.847806
1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,7.655369
1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,7.62209
1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,7.512577
1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,7.561538
1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,7.886684
1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,7.847808
1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,7.65537
1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,7.622091
1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,6.213328
1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,7.721546
1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,7.794231
1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,7.683416
1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,7.765643
1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,7.721547
1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,7.794233
1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,7.683415
1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,7.765642
1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,6.934455
1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,8.092089
1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,8.044529
1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,8.04329
1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,8.112584
1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,7.15457
1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,6.177
1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,6.177001
1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,6.290903
1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,6.343451
1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,6.290687
1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,6.29069
1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,5.912776
1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,7.256046
1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,7.249463
1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,7.521168
1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,7.67362
1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,7.256046
1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,7.249464
1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,7.673619
1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,7.52117
1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,6.630808
1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,7.780544
1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,7.780545
1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,7.84869
1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,7.848691
1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,7.062723
1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,5.912777
1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,7.256047
1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,7.249465
1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,7.673619
1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,7.52117
1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,7.256047
1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,7.249465
1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,7.521167
1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,7.673621
1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,6.630808
1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,7.780545
1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,7.780547
1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,7.848691
1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,7.848692
1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,7.062721
1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,5.926257
1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,5.83442
1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,6.238381
1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,6.238384
1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,6.330291
1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,7.603344
1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,7.603344
1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,7.609317
1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,7.609317
1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,7.344081
1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,6.33029
1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,7.603343
1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,7.603343
1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,7.609317
1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,7.609319
1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,7.34408
1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,6.921525
1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,6.921525
1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,7.078291
1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,7.148675
1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,5.682896
1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,6.202765
1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,6.202764
1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,6.665612
1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,6.665612
1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,6.261499
1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,6.261499
1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,6.202768
1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,6.202767
1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,6.665612
1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,6.665612
1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,6.261501
1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,6.2615
1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,5.901271
1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,6.811753
1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,6.811752
1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,6.570892
1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,6.570894
1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,6.811752
1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,6.811752
1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,6.570892
1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,6.570894
1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,6.427433
1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,6.696857
1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,6.696859
1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,6.696857
1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,6.696858
1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,5.849771
1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,5.858664
1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,5.858664
1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,6.363194
1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,6.363193
1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,6.009558
1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,5.950725
1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,6.230233
1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,7.514228
1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,7.3427
1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,7.33733
1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,7.326577
1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,7.342702
1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,7.514226
1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,7.33733
1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,7.326578
1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,7.008006
1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,7.873022
